#Time;Power[W];RoomTemp[C];RoomHumid[%];EnvTemp[C];EnvHumid[%];EnvRadiation[W/m2];Setpoint[C]
04/07/2017 00:00:05;427.79;28.799999237060547;47.4;27.1;37.0;0.0;27
04/07/2017 00:00:11;419.99;28.799999237060547;47.3;27.1;37.0;0.0;27
04/07/2017 00:00:21;390.24;28.799999237060547;47.3;27.1;37.0;0.0;27
04/07/2017 00:00:27;353.9;28.700000762939453;47.3;27.1;37.0;0.0;27
04/07/2017 00:00:34;333.95;28.700000762939453;47.3;27.1;37.0;0.0;27
04/07/2017 00:00:41;330.44;28.700000762939453;47.3;27.1;37.0;0.0;27
04/07/2017 00:00:47;330.44;28.700000762939453;47.3;27.1;37.0;0.0;27
04/07/2017 00:00:54;327.22;28.700000762939453;47.3;27.1;37.0;0.0;27
04/07/2017 00:01:01;327.01;28.700000762939453;47.4;27.1;37.0;0.0;27
04/07/2017 00:01:07;324.94;28.600000381469727;47.4;27.1;37.0;0.0;27
04/07/2017 00:01:14;323.65;28.600000381469727;47.5;27.1;37.0;0.0;27
04/07/2017 00:01:23;325.44;28.600000381469727;47.5;27.1;37.0;0.0;27
04/07/2017 00:01:30;326.37;28.600000381469727;47.5;27.1;37.0;0.0;27
04/07/2017 00:01:36;326.58;28.600000381469727;47.4;27.1;37.0;0.0;27
04/07/2017 00:01:43;327.08;28.600000381469727;47.4;27.1;37.0;0.0;27
04/07/2017 00:01:52;328.37;28.600000381469727;47.4;27.1;37.0;0.0;27
04/07/2017 00:01:59;327.8;28.600000381469727;47.4;27.0;36.0;0.0;27
04/07/2017 00:02:05;328.15;28.600000381469727;47.4;27.0;36.0;0.0;27
04/07/2017 00:02:15;328.08;28.600000381469727;47.4;27.0;36.0;0.0;27
04/07/2017 00:02:21;327.8;28.600000381469727;47.3;27.0;36.0;0.0;27
04/07/2017 00:02:28;326.44;28.600000381469727;47.3;27.0;36.0;0.0;27
04/07/2017 00:02:35;324.36;28.600000381469727;47.3;27.0;36.0;0.0;27
04/07/2017 00:02:41;324.01;28.5;47.3;27.0;36.0;0.0;27
04/07/2017 00:02:48;322.43;28.5;47.2;27.0;36.0;0.0;27
04/07/2017 00:02:55;324.08;28.5;47.2;27.0;36.0;0.0;27
04/07/2017 00:03:01;324.51;28.5;47.3;27.0;36.0;0.0;27
04/07/2017 00:03:08;326.22;28.399999618530273;47.3;27.0;36.0;0.0;27
04/07/2017 00:03:15;326.22;28.399999618530273;47.3;27.0;36.0;0.0;27
04/07/2017 00:03:21;326.08;28.399999618530273;47.3;27.0;36.0;0.0;27
04/07/2017 00:03:28;326.51;28.399999618530273;47.3;27.0;36.0;0.0;27
04/07/2017 00:03:34;326.94;28.399999618530273;47.3;27.0;36.0;0.0;27
04/07/2017 00:03:41;327.87;28.399999618530273;47.3;27.0;36.0;0.0;27
04/07/2017 00:03:48;328.37;28.299999237060547;47.3;27.0;36.0;0.0;27
04/07/2017 00:03:54;326.51;28.299999237060547;47.3;27.0;36.0;0.0;27
04/07/2017 00:04:01;326.44;28.299999237060547;47.4;27.0;36.0;0.0;27
04/07/2017 00:04:08;327.22;28.299999237060547;47.3;27.0;36.0;0.0;27
04/07/2017 00:04:14;327.8;28.299999237060547;47.3;27.0;36.0;0.0;27
04/07/2017 00:04:21;327.87;28.299999237060547;47.3;27.0;36.0;0.0;27
04/07/2017 00:04:28;327.94;28.299999237060547;47.3;27.0;36.0;0.0;27
04/07/2017 00:04:34;327.22;28.299999237060547;47.2;27.0;36.0;0.0;27
04/07/2017 00:04:41;327.51;28.299999237060547;47.2;27.0;36.0;0.0;27
04/07/2017 00:04:48;326.65;28.299999237060547;47.2;27.0;36.0;0.0;27
04/07/2017 00:04:54;325.51;28.299999237060547;47.2;27.0;36.0;0.0;27
04/07/2017 00:05:01;324.86;28.299999237060547;47.2;27.0;36.0;0.0;27
04/07/2017 00:05:08;324.58;28.299999237060547;47.2;27.0;36.0;0.0;27
04/07/2017 00:05:15;324.86;28.299999237060547;47.1;27.0;36.0;0.0;27
04/07/2017 00:05:21;325.15;28.299999237060547;47.1;27.0;36.0;0.0;27
04/07/2017 00:05:28;325.79;28.299999237060547;47.1;27.0;36.0;0.0;27
04/07/2017 00:05:34;326.08;28.299999237060547;47.1;27.0;36.0;0.0;27
04/07/2017 00:05:41;326.37;28.299999237060547;47.1;27.0;36.0;0.0;27
04/07/2017 00:05:47;324.79;28.299999237060547;47.1;27.0;36.0;0.0;27
04/07/2017 00:05:54;323.0;28.299999237060547;47.1;27.0;36.0;0.0;27
04/07/2017 00:06:01;321.5;28.299999237060547;47.1;27.0;36.0;0.0;27
04/07/2017 00:06:08;320.79;28.200000762939453;47.1;27.0;36.0;0.0;27
04/07/2017 00:06:14;319.5;28.200000762939453;47.1;27.0;36.0;0.0;27
04/07/2017 00:06:21;320.0;28.200000762939453;47.1;27.0;36.0;0.0;27
04/07/2017 00:06:28;320.57;28.200000762939453;47.1;27.0;36.0;0.0;27
04/07/2017 00:06:34;320.79;28.200000762939453;47.1;27.0;36.0;0.0;27
04/07/2017 00:06:41;320.93;28.200000762939453;47.1;27.0;36.0;0.0;27
04/07/2017 00:06:47;321.0;28.100000381469727;47.2;26.9;36.0;0.0;27
04/07/2017 00:06:54;320.93;28.100000381469727;47.2;26.9;36.0;0.0;27
04/07/2017 00:07:00;320.86;28.100000381469727;47.2;26.9;36.0;0.0;27
04/07/2017 00:07:07;319.79;28.100000381469727;47.3;26.9;36.0;0.0;27
04/07/2017 00:07:14;319.14;28.100000381469727;47.3;26.9;36.0;0.0;27
04/07/2017 00:07:20;319.07;28.100000381469727;47.3;26.9;36.0;0.0;27
04/07/2017 00:07:27;318.93;28.100000381469727;47.3;26.9;36.0;0.0;27
04/07/2017 00:07:34;318.36;28.100000381469727;47.2;26.9;36.0;0.0;27
04/07/2017 00:07:40;318.14;28.200000762939453;47.2;26.9;36.0;0.0;27
04/07/2017 00:07:47;318.21;28.200000762939453;47.2;26.9;36.0;0.0;27
04/07/2017 00:07:56;318.36;28.200000762939453;47.1;26.9;36.0;0.0;27
04/07/2017 00:08:03;318.14;28.200000762939453;47.1;26.9;36.0;0.0;27
04/07/2017 00:08:10;319.43;28.200000762939453;47.0;26.9;36.0;0.0;27
04/07/2017 00:08:16;319.93;28.200000762939453;46.9;26.9;36.0;0.0;27
04/07/2017 00:08:23;319.93;28.200000762939453;46.9;26.9;36.0;0.0;27
04/07/2017 00:08:29;320.86;28.200000762939453;46.9;26.9;36.0;0.0;27
04/07/2017 00:08:36;321.36;28.200000762939453;46.9;26.9;36.0;0.0;27
04/07/2017 00:08:43;320.43;28.200000762939453;46.9;26.9;36.0;0.0;27
04/07/2017 00:08:49;320.29;28.299999237060547;46.8;26.9;36.0;0.0;27
04/07/2017 00:08:56;320.29;28.299999237060547;46.7;26.9;36.0;0.0;27
04/07/2017 00:09:03;320.43;28.299999237060547;46.7;26.9;36.0;0.0;27
04/07/2017 00:09:09;320.93;28.299999237060547;46.7;26.9;36.0;0.0;27
04/07/2017 00:09:16;321.36;28.299999237060547;46.7;26.9;36.0;0.0;27
04/07/2017 00:09:23;321.93;28.299999237060547;46.7;26.9;36.0;0.0;27
04/07/2017 00:09:29;322.65;28.299999237060547;46.6;26.9;36.0;0.0;27
04/07/2017 00:09:36;322.22;28.299999237060547;46.5;26.9;36.0;0.0;27
04/07/2017 00:09:43;322.79;28.299999237060547;46.5;26.9;36.0;0.0;27
04/07/2017 00:09:49;322.79;28.299999237060547;46.5;26.9;36.0;0.0;27
04/07/2017 00:09:56;323.0;28.299999237060547;46.5;26.9;36.0;0.0;27
04/07/2017 00:10:02;323.22;28.299999237060547;46.5;26.9;36.0;0.0;27
04/07/2017 00:10:09;322.72;28.299999237060547;46.4;26.9;36.0;0.0;27
04/07/2017 00:10:16;322.43;28.299999237060547;46.4;26.9;36.0;0.0;27
04/07/2017 00:10:22;323.29;28.299999237060547;46.4;26.9;36.0;0.0;27
04/07/2017 00:10:29;322.72;28.399999618530273;46.4;26.9;36.0;0.0;27
04/07/2017 00:10:35;322.07;28.399999618530273;46.3;26.9;36.0;0.0;27
04/07/2017 00:10:42;321.93;28.299999237060547;46.3;26.9;36.0;0.0;27
04/07/2017 00:10:49;321.72;28.299999237060547;46.2;26.9;36.0;0.0;27
04/07/2017 00:10:55;320.29;28.299999237060547;46.3;26.9;36.0;0.0;27
04/07/2017 00:11:02;320.0;28.299999237060547;46.3;26.9;36.0;0.0;27
04/07/2017 00:11:14;318.57;28.299999237060547;46.2;26.9;36.0;0.0;27
04/07/2017 00:11:21;318.28;28.299999237060547;46.3;26.9;36.0;0.0;27
04/07/2017 00:11:27;318.43;28.399999618530273;46.2;26.9;36.0;0.0;27
04/07/2017 00:11:34;318.0;28.399999618530273;46.2;26.9;36.0;0.0;27
04/07/2017 00:11:40;316.64;28.399999618530273;46.1;26.9;36.0;0.0;27
04/07/2017 00:11:47;316.07;28.399999618530273;46.1;26.9;36.0;0.0;27
04/07/2017 00:11:54;316.14;28.399999618530273;46.1;26.9;36.0;0.0;27
04/07/2017 00:12:01;315.42;28.399999618530273;46.1;26.9;36.0;0.0;27
04/07/2017 00:12:07;315.42;28.399999618530273;46.0;26.9;36.0;0.0;27
04/07/2017 00:12:14;314.42;28.399999618530273;46.0;26.9;36.0;0.0;27
04/07/2017 00:12:20;314.64;28.399999618530273;46.0;26.9;36.0;0.0;27
04/07/2017 00:12:27;314.85;28.399999618530273;46.0;26.9;36.0;0.0;27
04/07/2017 00:12:34;313.99;28.399999618530273;46.0;26.9;36.0;0.0;27
04/07/2017 00:12:40;313.71;28.399999618530273;46.0;26.9;36.0;0.0;27
04/07/2017 00:12:47;314.56;28.399999618530273;46.0;26.9;36.0;0.0;27
04/07/2017 00:12:54;314.71;28.399999618530273;45.9;26.9;36.0;0.0;27
04/07/2017 00:13:00;314.78;28.399999618530273;45.9;26.9;36.0;0.0;27
